fid,資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,曜日(発生年月日),祝日(発生年月日),日の出時刻　　時,日の出時刻　　分,日の入り時刻　　時,日の入り時刻　　分,車両形状等（当事者A）,車両形状等（当事者B）,オートマチック車（当事者A）,オートマチック車（当事者B）,サポカー（当事者A）,サポカー（当事者B）,認知機能検査経過日数（当事者A）,認知機能検査経過日数（当事者B）,運転練習の方法（当事者A）,運転練習の方法（当事者B）,year
967566,1,30,668,465,2,0,1,95000,0,0,121,2021,12,13,17,0,21,1,1,1,1,0,1,9,22,0,23,15,9,30,70,4,2,1,45,45,14,61,31,0,11,0,3,0,10,0,3,0,2,0,2,0,4,2,354657238,1394701739,2,3,,,,,,,,,,,,,,,2021
967569,1,30,668,468,2,0,1,99000,0,0,121,2021,12,14,15,20,12,2,1,2,0,0,7,0,23,0,23,0,0,20,70,0,2,1,45,75,14,61,31,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,354700133,1394602191,3,3,,,,,,,,,,,,,,,2021
967576,1,30,668,475,2,0,1,20600,0,0,121,2021,12,18,18,53,22,1,1,1,1,0,1,9,22,0,23,15,9,30,1,4,2,1,45,45,3,61,31,0,1,0,2,0,20,0,4,0,2,0,2,0,4,2,354656704,1394504439,7,3,,,,,,,,,,,,,,,2021
967595,1,30,669,554,1,1,0,10130,0,0,121,2021,12,8,4,48,22,3,1,2,1,0,1,9,22,0,23,18,9,30,70,5,1,1,55,55,12,61,31,0,11,0,4,0,10,0,3,0,2,0,2,0,4,1,354638694,1394948967,4,3,,,,,,,,,,,,,,,2021
967601,1,30,669,560,2,0,1,30000,0,0,121,2021,12,1,15,45,13,1,1,1,1,0,7,1,21,0,23,15,9,30,70,4,2,1,1,65,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,354703342,1394914183,4,3,,,,,,,,,,,,,,,2021
967615,1,30,669,574,2,0,1,30000,0,0,121,2021,11,27,21,15,22,1,1,1,1,0,7,1,21,0,23,14,9,30,70,5,2,1,45,65,3,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,354724987,1395014272,7,3,,,,,,,,,,,,,,,2021
967616,1,30,669,575,2,0,1,30000,0,0,121,2021,12,1,5,35,23,3,1,2,14,0,7,0,23,0,23,2,9,1,70,4,4,1,25,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,354655171,1394850718,4,3,,,,,,,,,,,,,,,2021
967629,1,30,669,588,2,0,1,30000,0,0,121,2021,12,18,4,25,22,2,1,1,1,0,1,9,22,0,23,15,9,30,70,4,3,1,1,35,36,61,31,0,0,0,2,0,10,0,3,0,0,0,0,0,4,2,354559721,1394823607,7,3,,,,,,,,,,,,,,,2021
967633,1,30,669,592,2,0,1,10130,0,0,121,2021,12,13,5,23,22,1,1,1,1,0,1,9,22,0,23,17,9,30,70,4,2,1,65,35,14,61,31,0,11,0,4,0,20,0,3,0,2,0,2,0,4,2,354612905,1395053974,2,3,,,,,,,,,,,,,,,2021
967636,1,30,669,595,2,0,1,30000,0,0,121,2021,12,13,15,40,13,1,1,1,1,0,7,9,22,0,23,14,9,30,70,4,2,1,1,55,13,61,31,0,11,0,2,0,50,0,3,0,2,0,2,0,4,2,354718429,1395030785,2,3,,,,,,,,,,,,,,,2021
967648,1,30,669,607,2,0,1,30000,0,0,121,2021,12,20,8,15,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,45,45,35,61,31,0,0,0,3,0,10,0,3,0,0,0,0,0,4,2,354733937,1394947969,2,3,,,,,,,,,,,,,,,2021
967649,1,30,669,608,2,0,1,30000,0,0,121,2021,12,20,11,45,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,5,3,1,45,45,35,61,31,0,0,0,2,0,10,0,4,0,0,0,0,0,4,2,354542954,1394830273,2,3,,,,,,,,,,,,,,,2021
967650,1,30,669,609,2,0,1,30000,0,0,121,2021,11,24,13,48,12,1,1,1,14,0,7,0,23,0,23,4,9,1,70,1,1,1,55,25,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,354636119,1394915390,4,3,,,,,,,,,,,,,,,2021
967658,1,30,669,617,2,0,1,30000,0,0,121,2021,12,28,14,50,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,5,2,1,1,25,13,61,31,0,11,0,2,0,10,0,3,0,2,0,2,0,4,2,354634818,1395001651,3,3,,,,,,,,,,,,,,,2021
967664,1,30,670,362,2,0,1,99000,0,0,121,2021,11,12,13,0,12,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,25,35,4,61,31,0,1,0,10,0,30,0,3,0,2,0,2,0,4,2,354737498,1394717242,6,3,,,,,,,,,,,,,,,2021
967675,1,30,670,373,2,0,1,30000,0,0,121,2021,12,10,12,55,12,2,1,1,1,0,1,9,22,0,23,11,9,30,70,5,2,1,45,65,13,61,31,0,11,0,2,0,20,0,3,0,2,0,2,0,4,2,354733354,1394839381,6,3,,,,,,,,,,,,,,,2021
967676,1,30,670,374,2,0,1,30000,0,0,121,2021,12,12,16,55,21,1,1,1,7,0,7,0,23,0,23,1,9,1,70,1,2,1,75,1,3,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,354823864,1394833809,1,3,,,,,,,,,,,,,,,2021
967681,1,30,670,379,2,0,1,95000,0,0,121,2021,12,14,18,40,22,2,1,1,14,0,7,0,23,0,23,1,9,1,70,4,2,1,45,55,14,61,1,0,11,0,10,0,10,0,3,0,2,0,2,0,4,2,354801742,1394813029,3,3,,,,,,,,,,,,,,,2021
967684,1,30,670,382,2,0,1,30000,0,0,121,2021,12,15,14,15,12,1,1,1,1,0,1,9,22,0,23,15,9,30,70,4,2,1,45,45,3,61,31,0,1,0,3,0,80,0,3,0,2,0,2,0,4,2,354745812,1394555529,4,3,,,,,,,,,,,,,,,2021
967692,1,30,670,390,2,0,1,30000,0,0,121,2021,12,20,18,37,22,1,1,1,7,0,1,0,23,0,23,4,9,1,70,4,2,1,35,75,13,61,31,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,354742187,1394752403,2,3,,,,,,,,,,,,,,,2021
967700,1,30,670,398,2,0,1,30000,0,0,121,2021,12,24,14,10,12,1,1,1,7,0,7,0,23,0,23,3,9,1,70,4,2,1,45,1,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,354810252,1394803859,6,3,,,,,,,,,,,,,,,2021
967701,1,30,670,399,2,0,1,20620,0,0,121,2021,12,25,8,28,12,1,1,2,1,0,1,9,22,0,23,14,9,30,70,4,2,1,25,55,12,61,31,0,11,0,2,0,50,0,3,0,2,0,2,0,4,2,354806070,1394750631,7,3,,,,,,,,,,,,,,,2021
967702,1,30,670,400,2,0,1,30000,0,0,121,2021,12,25,19,25,22,1,1,1,14,0,7,0,23,0,23,2,9,20,70,4,1,1,1,1,3,61,31,0,1,0,3,0,80,0,4,0,2,0,2,0,4,2,354740985,1394740253,7,3,,,,,,,,,,,,,,,2021
967709,1,30,771,425,2,0,1,30000,0,0,108,2021,12,1,14,43,12,1,1,1,1,0,1,9,22,0,23,18,9,30,70,1,1,1,35,45,51,61,0,0,0,0,0,0,40,0,3,0,0,0,0,0,4,2,353921170,1394753018,4,3,,,,,,,,,,,,,,,2021
967714,1,30,771,430,2,0,1,30000,0,0,108,2021,12,4,17,25,21,1,1,1,14,0,7,0,23,0,23,4,9,1,70,4,1,1,45,35,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,353950059,1394806882,7,3,,,,,,,,,,,,,,,2021
967716,1,30,771,432,2,0,1,20690,0,0,108,2021,9,25,17,30,13,1,1,1,1,0,1,0,23,0,23,15,9,30,70,5,2,1,45,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,354027423,1394857954,7,3,,,,,,,,,,,,,,,2021
967718,1,30,771,434,2,0,1,20680,0,0,108,2021,12,8,1,15,22,3,1,2,1,0,1,9,22,0,23,19,9,30,70,1,1,1,55,25,3,61,1,0,1,0,4,0,50,0,3,0,2,0,2,0,4,2,354020005,1394741363,4,3,,,,,,,,,,,,,,,2021
967728,1,30,771,444,2,0,1,30000,0,0,108,2021,12,13,15,35,13,1,1,1,14,0,7,0,23,0,23,2,9,1,70,5,3,1,45,1,3,61,31,0,1,0,10,0,50,0,4,0,2,0,2,0,4,2,354042750,1394840856,2,3,,,,,,,,,,,,,,,2021
967747,1,30,771,463,2,0,1,30000,0,0,108,2021,12,30,14,25,12,2,1,1,7,0,1,0,23,0,23,3,9,1,70,4,1,1,65,55,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,353912937,1394757855,5,3,,,,,,,,,,,,,,,2021
967750,1,30,771,466,2,0,1,30000,0,0,108,2021,12,20,15,30,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,5,2,1,45,25,51,61,0,0,0,0,0,0,20,0,3,0,0,0,0,0,4,2,354026858,1394808090,2,3,,,,,,,,,,,,,,,2021
967753,1,30,772,265,2,0,1,20530,0,0,108,2021,12,5,8,59,12,1,1,1,1,0,1,9,22,0,23,19,9,30,70,4,1,1,25,55,35,61,31,0,0,0,4,0,10,0,3,0,0,0,0,0,4,2,354217969,1394933616,1,3,,,,,,,,,,,,,,,2021
967758,1,30,772,270,2,0,2,20660,0,0,108,2021,12,2,14,33,12,1,1,1,1,0,1,9,22,0,23,14,4,30,70,4,2,1,55,1,4,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354005835,1395031231,5,3,,,,,,,,,,,,,,,2021
967764,1,30,772,276,2,0,1,30000,0,0,108,2021,11,21,11,55,12,2,1,1,14,0,7,0,23,0,23,2,9,1,70,5,3,1,35,45,3,61,31,0,1,0,10,0,40,0,4,0,2,0,2,0,4,2,354159263,1394951270,1,3,,,,,,,,,,,,,,,2021
967768,1,30,772,280,2,0,1,10090,0,0,108,2021,12,8,18,2,22,3,1,2,1,0,1,9,22,0,23,19,9,30,70,1,2,1,65,45,13,61,1,0,11,0,4,0,10,0,3,0,2,0,2,0,4,2,353936568,1394926180,4,3,,,,,,,,,,,,,,,2021
967771,1,30,772,283,2,0,1,20660,0,0,108,2021,12,10,22,38,22,1,1,1,1,0,1,9,22,0,23,17,8,30,70,5,2,1,1,55,3,61,31,0,1,0,3,0,50,0,3,0,2,0,2,0,4,2,354111579,1395042818,6,3,,,,,,,,,,,,,,,2021
967774,1,30,772,286,2,0,1,20540,0,0,108,2021,12,14,12,25,12,3,1,2,1,0,1,9,22,0,23,18,9,30,70,4,2,1,65,55,3,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,354035443,1394955091,3,3,,,,,,,,,,,,,,,2021
967783,1,30,772,295,2,0,1,30000,0,0,108,2021,12,18,16,50,21,1,1,1,1,0,7,9,22,0,23,14,9,30,70,4,1,1,45,75,14,61,31,0,11,0,3,0,10,0,3,0,2,0,2,0,4,2,354013429,1395016182,7,3,,,,,,,,,,,,,,,2021
967786,1,30,772,298,2,0,1,30000,0,0,108,2021,12,20,13,45,12,1,1,1,1,0,1,9,22,0,23,14,9,30,70,4,1,1,55,35,3,61,31,0,1,0,2,0,30,0,4,0,2,0,2,0,4,2,354139785,1395014075,2,3,,,,,,,,,,,,,,,2021
967792,1,30,772,304,2,0,1,10090,0,0,108,2021,12,1,6,20,23,3,1,2,14,0,7,0,23,0,23,6,9,1,70,1,2,1,25,45,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,354022154,1394934687,4,3,,,,,,,,,,,,,,,2021
967794,1,30,772,306,2,0,1,10290,0,0,108,2021,12,25,5,55,23,3,1,2,1,0,1,9,22,0,23,19,9,30,70,1,1,1,35,1,4,61,31,0,1,0,4,0,10,0,4,0,2,0,2,0,4,2,354206483,1394932046,7,3,,,,,,,,,,,,,,,2021
967795,1,30,772,307,2,0,1,10090,0,0,108,2021,12,3,20,40,22,1,1,1,1,0,7,9,22,0,23,17,9,30,70,6,2,1,65,55,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,354145773,1394932349,6,3,,,,,,,,,,,,,,,2021
967796,1,30,772,308,2,0,1,30000,0,0,108,2021,12,28,19,10,22,1,1,1,1,0,7,9,22,0,23,11,9,30,70,5,4,1,1,75,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,354127665,1394938982,3,3,,,,,,,,,,,,,,,2021
967799,1,30,772,311,2,0,1,30000,0,0,108,2021,12,30,10,30,12,1,1,1,14,0,7,0,23,0,23,1,9,1,70,5,4,1,75,75,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,354035015,1394952514,5,3,,,,,,,,,,,,,,,2021
967807,1,30,773,282,2,0,1,10290,0,0,107,2021,12,7,15,5,12,2,1,1,7,0,1,0,23,0,23,3,9,1,70,1,2,1,55,45,13,61,31,0,11,0,4,0,50,0,4,0,2,0,2,0,4,2,354203466,1394834551,3,3,,,,,,,,,,,,,,,2021
967808,1,30,773,283,2,0,1,30000,0,0,107,2021,12,8,8,15,12,3,1,2,1,0,7,9,22,0,23,18,9,30,70,3,2,1,75,1,3,61,31,0,1,0,4,0,10,0,3,0,2,0,2,0,4,2,354218148,1394759743,4,3,,,,,,,,,,,,,,,2021
967817,1,30,773,292,2,0,1,30000,0,0,107,2021,12,14,15,54,13,2,1,1,1,0,7,1,21,0,23,14,9,30,70,5,3,1,55,35,3,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,354136864,1394756623,3,3,,,,,,,,,,,,,,,2021
967823,1,30,773,298,2,0,1,20390,0,0,107,2021,12,21,11,30,12,1,1,1,14,0,7,0,23,0,23,5,9,1,70,5,2,1,55,35,13,61,1,0,11,0,3,0,70,0,3,0,2,0,2,0,4,2,354213598,1394755182,3,3,,,,,,,,,,,,,,,2021
967825,1,30,773,300,2,0,1,140,2,25,107,2021,12,16,13,49,12,1,1,1,1,0,1,9,22,0,23,15,9,30,70,1,2,1,55,65,11,61,1,0,11,0,4,0,0,0,4,0,2,0,2,0,4,2,354139609,1394732034,5,3,,,,,,,,,,,,,,,2021
967826,1,30,773,301,2,0,1,20530,0,0,107,2021,12,24,17,17,21,1,1,1,7,0,1,0,23,0,23,5,9,1,70,1,2,1,45,65,13,61,31,0,11,0,5,0,10,0,3,0,2,0,2,0,4,2,354231278,1394824096,6,3,,,,,,,,,,,,,,,2021
967835,1,30,773,310,2,0,1,30000,0,0,107,2021,12,20,17,27,21,1,1,1,1,0,7,9,22,0,23,18,9,30,70,4,2,1,75,1,3,61,31,0,1,0,4,0,10,0,4,0,2,0,2,0,4,2,354136099,1394854053,2,3,,,,,,,,,,,,,,,2021
967837,1,30,773,312,2,0,1,30000,0,0,107,2021,12,29,11,10,12,1,1,1,1,0,7,1,21,0,23,15,9,30,70,5,3,1,75,65,3,61,31,0,1,0,10,0,10,0,4,0,2,0,2,0,4,2,354228564,1394845353,4,3,,,,,,,,,,,,,,,2021
967838,1,30,773,313,2,0,1,95000,0,0,107,2021,12,31,20,35,22,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,2,1,25,25,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,354150050,1394853776,6,2,,,,,,,,,,,,,,,2021
967840,1,30,774,131,2,0,1,60,1,72,107,2021,12,2,7,15,11,1,1,1,14,0,1,0,23,0,23,5,9,1,70,4,2,1,55,1,3,61,1,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,354337331,1394924229,5,3,,,,,,,,,,,,,,,2021
967842,1,30,774,133,2,0,1,95000,0,0,107,2021,12,5,9,45,12,1,1,1,7,0,2,0,23,0,23,3,9,1,70,4,2,1,1,75,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,354236163,1394911332,1,3,,,,,,,,,,,,,,,2021
967851,1,30,774,142,2,0,1,30000,0,0,107,2021,12,24,6,15,23,1,1,1,14,0,7,0,23,0,23,2,9,1,70,5,1,1,45,65,4,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,354344837,1394937985,6,3,,,,,,,,,,,,,,,2021
967856,1,30,775,338,2,0,2,30000,0,0,122,2021,10,16,18,40,22,3,1,2,1,0,7,9,22,0,23,14,9,30,70,4,1,1,1,65,34,61,31,0,0,0,2,0,10,0,3,0,0,0,0,0,4,2,354632619,1395117470,7,3,,,,,,,,,,,,,,,2021
967865,1,30,775,347,2,0,1,20000,0,0,122,2021,12,8,9,5,12,3,1,2,1,0,1,9,22,0,23,15,9,30,70,4,3,1,55,35,3,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,354715044,1395123528,4,3,,,,,,,,,,,,,,,2021
967877,1,30,775,359,2,0,1,10700,0,0,122,2021,12,17,18,40,22,1,1,1,1,0,1,9,22,0,23,15,9,30,70,4,2,1,55,25,3,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,354723004,1395147355,6,3,,,,,,,,,,,,,,,2021
967880,1,30,775,362,2,0,1,30000,0,0,122,2021,12,20,20,45,22,1,1,1,1,0,7,1,22,0,23,11,9,30,70,5,3,1,45,35,4,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,354515783,1395145660,2,3,,,,,,,,,,,,,,,2021
967886,1,30,775,368,2,0,1,30000,0,0,122,2021,12,21,11,44,12,2,1,1,1,0,7,9,22,0,23,17,9,30,70,4,2,1,55,45,3,61,31,0,1,0,1,0,10,0,4,0,2,0,2,0,4,2,354534440,1395211354,3,3,,,,,,,,,,,,,,,2021
967888,1,30,776,194,1,1,0,30000,0,0,122,2021,12,15,5,13,22,1,1,1,7,0,7,0,23,0,23,3,9,1,70,5,4,1,1,55,3,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,1,354437591,1395254361,4,3,,,,,,,,,,,,,,,2021
967891,1,30,776,197,2,0,2,10410,0,0,122,2021,12,9,6,32,23,1,1,1,1,0,1,9,22,0,23,14,9,30,70,5,2,1,45,1,35,61,31,0,0,0,3,0,20,0,2,0,0,0,0,0,2,2,354413906,1395058205,5,3,,,,,,,,,,,,,,,2021
967893,1,30,776,199,2,0,1,30000,0,0,122,2021,12,15,7,10,11,1,1,1,13,0,7,0,23,0,23,1,3,1,70,5,2,1,55,75,3,61,31,0,1,0,10,0,50,0,3,0,2,0,2,0,4,2,354449982,1395021562,4,3,,,,,,,,,,,,,,,2021
967911,1,30,777,711,2,0,1,30000,0,0,123,2021,12,1,14,40,12,1,1,1,1,0,7,9,22,0,23,18,9,30,70,4,1,1,55,1,3,61,1,0,1,0,3,0,20,0,3,0,2,0,2,0,4,2,354201005,1395325193,4,3,,,,,,,,,,,,,,,2021
967913,1,30,777,713,2,0,1,30000,0,0,123,2021,12,2,17,0,21,1,1,1,14,0,7,0,23,0,23,2,9,1,70,5,4,1,65,1,3,61,31,0,1,0,10,0,70,0,3,0,1,0,2,0,4,2,354236824,1395125039,5,3,,,,,,,,,,,,,,,2021
967917,1,30,777,717,2,0,1,99000,0,0,123,2021,12,3,12,25,12,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,25,75,13,61,31,0,11,0,10,0,30,0,3,0,2,0,2,0,4,2,354125825,1395102507,6,3,,,,,,,,,,,,,,,2021
967920,1,30,777,720,2,0,1,10130,0,0,123,2021,12,8,6,25,23,3,1,2,1,0,1,9,22,0,23,18,9,30,70,1,2,1,55,1,17,61,31,0,11,0,4,0,10,0,3,0,2,0,2,0,4,2,354126130,1395258464,4,3,,,,,,,,,,,,,,,2021
967921,1,30,777,721,2,0,1,10390,0,0,123,2021,12,8,19,54,22,3,1,2,1,0,1,9,22,0,23,19,9,30,70,4,2,1,55,55,4,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354111364,1395154160,4,3,,,,,,,,,,,,,,,2021
967943,1,30,777,743,2,0,1,30000,0,0,123,2021,12,15,18,52,22,1,1,1,1,0,1,9,22,0,23,17,9,30,70,5,2,1,45,55,31,61,31,0,0,0,3,0,10,0,3,0,0,0,0,0,4,2,354116402,1395400485,4,3,,,,,,,,,,,,,,,2021
967953,1,30,777,753,2,0,1,10290,0,0,123,2021,10,16,10,56,12,2,1,1,1,0,1,9,22,0,23,18,9,30,70,1,2,1,35,65,3,61,1,0,1,0,10,0,20,0,3,0,2,0,2,0,4,2,354225986,1395025795,7,3,,,,,,,,,,,,,,,2021
967960,1,30,777,760,2,0,1,30000,0,0,123,2021,12,24,14,10,12,1,1,1,1,0,7,9,22,0,23,14,9,30,1,4,2,1,65,65,4,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,354100528,1395322817,6,3,,,,,,,,,,,,,,,2021
967967,1,30,777,767,2,0,1,30000,0,0,123,2021,12,28,18,5,22,1,1,1,1,0,7,1,21,0,23,15,9,30,70,5,2,1,45,45,3,61,31,0,1,0,10,0,40,0,3,0,2,0,2,0,4,2,354132279,1395403436,3,3,,,,,,,,,,,,,,,2021
967970,1,30,777,770,2,0,1,10130,0,0,123,2021,12,29,22,39,22,1,1,1,1,0,1,9,22,0,23,14,9,30,70,4,2,1,35,45,4,61,31,0,1,0,4,0,10,0,3,0,2,0,2,0,4,2,354126774,1395257974,4,3,,,,,,,,,,,,,,,2021
967971,1,30,777,771,2,0,1,10390,0,0,123,2021,12,30,2,10,22,1,1,1,14,0,7,0,23,0,23,4,9,1,70,4,1,1,55,55,3,61,1,0,1,0,4,0,10,0,3,0,2,0,2,0,4,2,354121188,1395159538,5,3,,,,,,,,,,,,,,,2021
967979,1,30,778,198,2,0,1,30000,0,0,123,2021,12,6,10,10,12,2,1,1,1,0,7,9,22,0,23,11,9,30,70,5,3,1,65,35,14,61,31,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,354338059,1395251855,2,3,,,,,,,,,,,,,,,2021
967987,1,30,778,206,2,0,1,10130,0,0,123,2021,12,21,7,25,11,1,1,1,1,0,1,9,22,0,23,17,9,30,70,5,2,1,65,55,12,61,1,0,11,0,10,0,10,0,3,0,2,0,2,0,4,2,354246750,1395244616,3,3,,,,,,,,,,,,,,,2021
967992,1,30,778,211,2,0,1,10380,0,0,123,2021,12,25,18,10,22,1,1,1,1,0,1,9,22,0,23,18,9,30,70,4,2,1,25,35,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354237070,1395340764,7,3,,,,,,,,,,,,,,,2021
967994,1,30,778,213,2,0,1,30000,0,0,123,2021,12,27,20,5,22,1,1,1,1,0,1,9,22,0,23,11,9,30,70,4,2,1,55,35,4,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354231883,1395321104,2,3,,,,,,,,,,,,,,,2021
967999,1,30,779,308,2,0,1,99000,0,0,123,2021,11,16,17,0,21,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,1,75,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,353853250,1395214805,3,3,,,,,,,,,,,,,,,2021
968006,1,30,779,315,2,0,1,10130,0,0,123,2021,12,7,19,5,22,3,1,2,1,0,1,9,22,0,23,19,9,30,70,5,1,1,45,45,11,61,1,0,11,0,4,0,20,0,4,0,2,0,2,0,4,2,353843422,1395210422,3,3,,,,,,,,,,,,,,,2021
968008,1,30,779,317,2,0,1,30000,0,0,123,2021,12,9,18,10,22,1,1,1,1,0,1,9,22,0,23,18,9,30,70,1,2,1,35,45,3,61,31,0,1,0,2,0,50,0,3,0,2,0,2,0,4,2,353952550,1395254648,5,3,,,,,,,,,,,,,,,2021
968012,1,30,779,321,2,0,1,30000,0,0,123,2021,12,12,19,5,22,1,1,1,14,0,7,0,23,0,23,3,9,1,70,5,2,1,45,75,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,353951021,1395227014,1,3,,,,,,,,,,,,,,,2021
968015,1,30,779,324,2,0,1,99000,0,0,123,2021,12,20,18,20,22,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,25,65,24,61,0,0,0,0,10,0,30,0,3,0,0,0,0,0,4,2,353856614,1395148320,2,3,,,,,,,,,,,,,,,2021
968020,1,30,779,329,2,0,1,30000,0,0,123,2021,12,25,16,35,21,1,1,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,65,45,3,61,1,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,353948302,1395136989,7,3,,,,,,,,,,,,,,,2021
968027,1,30,876,418,2,0,1,160,1,380,201,2021,10,19,21,15,22,2,2,2,1,0,1,9,22,0,23,19,9,30,70,5,2,1,25,55,11,61,31,0,11,0,4,0,60,0,3,0,2,0,2,0,4,2,353836197,1392110952,3,3,,,,,,,,,,,,,,,2021
968031,1,30,876,422,2,0,1,30000,0,0,201,2021,11,22,17,28,21,3,1,2,1,0,1,9,22,0,23,14,9,30,70,5,2,1,55,1,3,61,31,0,1,0,3,0,40,0,3,0,2,0,2,0,4,2,353634736,1392157002,2,2,,,,,,,,,,,,,,,2021
968042,1,30,876,433,2,0,1,30000,0,0,201,2021,12,10,18,35,22,1,1,1,1,0,1,9,22,0,23,18,9,30,70,4,2,1,45,25,4,61,31,0,1,0,3,0,10,0,3,0,2,0,1,0,4,2,353754125,1391934183,6,3,,,,,,,,,,,,,,,2021
968043,1,30,876,434,2,0,1,30000,0,0,209,2021,12,10,18,40,22,1,1,1,1,0,7,9,22,0,23,15,9,30,70,4,2,1,45,75,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,353540235,1392320124,6,3,,,,,,,,,,,,,,,2021
968046,1,30,876,437,2,0,1,21110,0,0,201,2021,12,15,12,30,12,1,1,1,14,0,7,0,23,0,23,4,8,1,70,1,2,1,1,65,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,353738560,1392430484,4,3,,,,,,,,,,,,,,,2021
968048,1,30,876,439,2,0,1,10480,0,0,201,2021,12,17,19,55,22,1,1,1,1,0,1,9,22,0,23,14,9,30,70,1,2,1,55,55,3,61,31,0,1,0,4,0,40,0,4,0,2,0,2,0,4,2,353740817,1392257905,6,3,,,,,,,,,,,,,,,2021
968051,1,30,876,442,2,0,1,30000,0,0,201,2021,11,10,15,0,12,1,1,1,1,0,1,9,22,0,23,15,9,30,70,5,1,1,65,1,4,61,31,0,1,0,3,0,20,0,3,0,2,0,2,0,4,2,353827313,1392029189,4,3,,,,,,,,,,,,,,,2021
968063,1,30,876,454,2,0,1,161,1,1050,201,2021,12,25,6,43,23,3,2,2,1,0,1,9,22,0,23,15,9,30,70,1,2,1,45,35,3,61,31,0,1,0,5,0,10,0,3,0,2,0,2,0,4,2,353911235,1392113550,7,3,,,,,,,,,,,,,,,2021
